Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
RPL27A,-0.59272075,0.18854927,0.14576362,-0.15403336,-0.037672997,0.0716943,0.39531362,0.15290284,0.27254635,0.034651015,0.11949737,0.042036712,-0.026404828,0.27324566,0.18374434,0.59964585,-0.5268539,0.66602707,-0.23084463,-0.031608067,0.07906684,0.3981088,0.15419531,0.32407966,-0.36538675,0.111017734,0.003958583,-0.02020575,-0.113494895,0.18765417,0.38982394,0.46730608,0.0673401,0.3155475,-0.14492543,0.5591078,0.24933483,0.24612993,0.042998765,-0.44325784,0.107146434,0.5207649,0.5294858,-0.15301193,0.22811428,-0.15323931,-0.037102304,0.4566955,0.12983848,-0.09084106,0.15307795,0.21960829,-0.1551733,0.34885007,0.2595378,0.5856106,0.026359022,-0.40362567,0.19156294,0.09074826,0.034201823,0.029825196,0.3147636,0.006877631
RPL29,-0.59272075,0.18854927,0.14576362,-0.15403336,-0.037672997,0.0716943,0.39531362,0.15290284,0.27254635,0.034651015,0.11949737,0.042036712,-0.026404828,0.27324566,0.18374434,0.59964585,-0.5268539,0.66602707,-0.23084463,-0.031608067,0.07906684,0.3981088,0.15419531,0.32407966,-0.36538675,0.111017734,0.003958583,-0.02020575,-0.113494895,0.18765417,0.38982394,0.46730608,0.0673401,0.3155475,-0.14492543,0.5591078,0.24933483,0.24612993,0.042998765,-0.44325784,0.107146434,0.5207649,0.5294858,-0.15301193,0.22811428,-0.15323931,-0.037102304,0.4566955,0.12983848,-0.09084106,0.15307795,0.21960829,-0.1551733,0.34885007,0.2595378,0.5856106,0.026359022,-0.40362567,0.19156294,0.09074826,0.034201823,0.029825196,0.3147636,0.006877631
RPL30,-0.59272075,0.18854927,0.14576362,-0.15403336,-0.037672997,0.0716943,0.39531362,0.15290284,0.27254635,0.034651015,0.11949737,0.042036712,-0.026404828,0.27324566,0.18374434,0.59964585,-0.5268539,0.66602707,-0.23084463,-0.031608067,0.07906684,0.3981088,0.15419531,0.32407966,-0.36538675,0.111017734,0.003958583,-0.02020575,-0.113494895,0.18765417,0.38982394,0.46730608,0.0673401,0.3155475,-0.14492543,0.5591078,0.24933483,0.24612993,0.042998765,-0.44325784,0.107146434,0.5207649,0.5294858,-0.15301193,0.22811428,-0.15323931,-0.037102304,0.4566955,0.12983848,-0.09084106,0.15307795,0.21960829,-0.1551733,0.34885007,0.2595378,0.5856106,0.026359022,-0.40362567,0.19156294,0.09074826,0.034201823,0.029825196,0.3147636,0.006877631
RPL31,-0.5960977,0.19422327,0.1479742,-0.15616012,-0.04164365,0.06910957,0.39301407,0.13791203,0.27853248,0.03785478,0.1287626,0.02763721,-0.023181029,0.28737217,0.19402088,0.60721254,-0.527501,0.66598666,-0.22760712,-0.027040908,0.08126534,0.38570943,0.16615398,0.327433,-0.35940492,0.12302047,0.005727693,-0.021987965,-0.10990626,0.18606739,0.4090495,0.46261635,0.068404846,0.31259188,-0.14261441,0.5591075,0.24738652,0.25038713,0.04286253,-0.4456074,0.108418755,0.5451757,0.53385067,-0.15598956,0.22686642,-0.15619554,-0.043521624,0.4488502,0.1339422,-0.08528093,0.15174341,0.21865615,-0.15393022,0.34693134,0.25920144,0.5885448,0.03552246,-0.40317804,0.18813983,0.092189,0.033820745,0.032589138,0.31665283,0.005966224
RPL32,-0.6362822,0.19338378,0.14322317,-0.16235687,-0.060401097,0.077863924,0.3946944,0.11354403,0.28869045,0.05076642,0.12916952,0.039141253,-0.023666069,0.3313325,0.21495318,0.63143516,-0.5531189,0.70042497,-0.23609741,-0.014145765,0.11326568,0.39145276,0.1889022,0.35738614,-0.37295303,0.13561559,0.0032069264,-0.035128836,-0.11540511,0.18564434,0.43950814,0.48618656,0.06559469,0.3266453,-0.16846015,0.58149374,0.26295573,0.26611707,0.042421497,-0.46937877,0.1272733,0.5774845,0.55686533,-0.16629659,0.23752058,-0.15935752,-0.051990386,0.43858707,0.12957622,-0.085758336,0.16544709,0.22739819,-0.15054306,0.34916025,0.26409653,0.6017567,0.057673894,-0.4394858,0.21266682,0.09211006,0.029093776,0.035669044,0.32221782,0.012711942
RPL34,-0.620032,0.17896152,0.14398761,-0.15981874,-0.047053248,0.08510933,0.39365637,0.14411552,0.26903358,0.04555352,0.11448461,0.06390206,-0.0216671,0.2883913,0.18115675,0.5982078,-0.5425774,0.67941356,-0.23274149,-0.018875724,0.10266204,0.40624034,0.16575862,0.34109715,-0.36699623,0.114034414,0.004551594,-0.029565115,-0.112619385,0.185502,0.40184343,0.48699284,0.066858426,0.31464615,-0.15724015,0.5722617,0.25578755,0.2599842,0.042688906,-0.46004122,0.1191413,0.52646834,0.53427637,-0.16155715,0.23272586,-0.14534453,-0.037873857,0.4584527,0.11761042,-0.09508295,0.1596108,0.22353418,-0.15165712,0.35085192,0.25962692,0.58839333,0.0312666,-0.4244448,0.2052501,0.092618644,0.031157764,0.031659275,0.31873044,0.013059467
RPL35,-0.62595254,0.1830993,0.13956438,-0.15660663,-0.050152063,0.084384255,0.39962423,0.1495547,0.27530336,0.041175287,0.10983692,0.06982233,-0.029417671,0.2971856,0.18911795,0.6124363,-0.5482329,0.6965161,-0.24310821,-0.024972634,0.10471821,0.41803917,0.16007562,0.3474083,-0.3863203,0.10726035,0.0012221183,-0.029060686,-0.12110515,0.18840295,0.39372015,0.49512258,0.06279579,0.32454222,-0.16933315,0.580079,0.26451927,0.2556379,0.041447043,-0.46080047,0.121298715,0.51843214,0.544605,-0.15847188,0.23913604,-0.15201135,-0.038211662,0.45729515,0.12098865,-0.097199254,0.16816984,0.22941151,-0.15349917,0.35390228,0.26546523,0.5938133,0.038191378,-0.43700245,0.21868275,0.088449985,0.02880338,0.03003101,0.31647044,0.014024682
RPL35A,-0.62595254,0.1830993,0.13956438,-0.15660663,-0.050152063,0.084384255,0.39962423,0.1495547,0.27530336,0.041175287,0.10983692,0.06982233,-0.029417671,0.2971856,0.18911795,0.6124363,-0.5482329,0.6965161,-0.24310821,-0.024972634,0.10471821,0.41803917,0.16007562,0.3474083,-0.3863203,0.10726035,0.0012221183,-0.029060686,-0.12110515,0.18840295,0.39372015,0.49512258,0.06279579,0.32454222,-0.16933315,0.580079,0.26451927,0.2556379,0.041447043,-0.46080047,0.121298715,0.51843214,0.544605,-0.15847188,0.23913604,-0.15201135,-0.038211662,0.45729515,0.12098865,-0.097199254,0.16816984,0.22941151,-0.15349917,0.35390228,0.26546523,0.5938133,0.038191378,-0.43700245,0.21868275,0.088449985,0.02880338,0.03003101,0.31647044,0.014024682
RPL36A,-0.643042,0.17029226,0.14114009,-0.16384721,-0.05456704,0.093282655,0.3950365,0.13874066,0.26883936,0.05397423,0.10680034,0.08389722,-0.021877557,0.30253685,0.18292786,0.60135734,-0.5570193,0.6974249,-0.23672308,-0.011964989,0.12258803,0.41697353,0.17424735,0.357253,-0.3726351,0.11397368,0.00198985,-0.038183603,-0.116769165,0.1855421,0.40896416,0.505275,0.065756135,0.32130927,-0.17284855,0.5846959,0.26634058,0.26890808,0.043487422,-0.4742008,0.13118422,0.53043866,0.5429827,-0.16699456,0.23979953,-0.14280522,-0.03863995,0.4598205,0.10884412,-0.10041053,0.16705179,0.22804755,-0.14990337,0.35392302,0.26122537,0.5939025,0.03455118,-0.44503495,0.21998246,0.09228485,0.029814815,0.032062247,0.32225227,0.018552162
RPL36AL,-0.63237786,0.18452492,0.14299859,-0.16192056,-0.055203572,0.08148281,0.39479604,0.12678608,0.27994776,0.050044693,0.12015662,0.054255567,-0.023466185,0.31385076,0.20051605,0.61686224,-0.550825,0.6949407,-0.23515753,-0.015896443,0.11205578,0.4004661,0.17992602,0.35296416,-0.37096682,0.12563524,0.0024872073,-0.03436968,-0.11595404,0.18603943,0.42326003,0.48971766,0.06617712,0.32357103,-0.1668276,0.57921284,0.26258582,0.26429424,0.04319821,-0.46761698,0.12621422,0.55520725,0.5486539,-0.1648133,0.23723684,-0.15323615,-0.04606083,0.44793937,0.12258304,-0.09147798,0.16387835,0.22637153,-0.1510106,0.35073078,0.26232988,0.59725064,0.04513143,-0.43634978,0.21183763,0.09214171,0.0305658,0.03354457,0.32157412,0.013919249
RPL39,-0.65324146,0.16678691,0.14047249,-0.16590244,-0.058323205,0.09839172,0.3943259,0.13557565,0.26739728,0.05789419,0.1048907,0.09231728,-0.019955784,0.30820268,0.18170476,0.60075897,-0.5628352,0.70246387,-0.23759532,-0.007173199,0.13159224,0.4202285,0.17822161,0.36361453,-0.3735382,0.11496085,0.0022241077,-0.041461077,-0.116422385,0.18475276,0.41319332,0.5127358,0.06543338,0.32149714,-0.17751874,0.58967364,0.26861957,0.27413902,0.04319456,-0.48044297,0.13559622,0.531801,0.54450667,-0.17019914,0.24164408,-0.13946559,-0.03872461,0.46040976,0.104026824,-0.10210281,0.1695095,0.2296605,-0.14855061,0.35482466,0.2613334,0.59472394,0.036632262,-0.45303774,0.2253509,0.093014546,0.02860121,0.03262745,0.32349792,0.021154448
RPL39L,-0.67720103,0.17023665,0.13872282,-0.1697921,-0.07132915,0.10396507,0.39463913,0.116741136,0.2757018,0.06504156,0.10957338,0.09278851,-0.018828675,0.33866268,0.19620483,0.6179582,-0.576926,0.7210094,-0.24166673,0.002202125,0.14922383,0.41885263,0.19418457,0.38126865,-0.3800828,0.124604344,0.0025321736,-0.049213007,-0.11668546,0.18319899,0.43623057,0.5240857,0.063374676,0.32757148,-0.19094358,0.6022487,0.27542838,0.2851242,0.041545704,-0.49358273,0.14560841,0.55724674,0.55911076,-0.17659122,0.24628921,-0.14187925,-0.045847684,0.45189622,0.103929535,-0.09965514,0.1774601,0.23444095,-0.1459755,0.3555081,0.2644537,0.6022678,0.054660186,-0.47276863,0.23826744,0.092241496,0.024485987,0.036221534,0.32633686,0.024992615
RPL3L,-0.67720103,0.17023665,0.13872282,-0.1697921,-0.07132915,0.10396507,0.39463913,0.116741136,0.2757018,0.06504156,0.10957338,0.09278851,-0.018828675,0.33866268,0.19620483,0.6179582,-0.576926,0.7210094,-0.24166673,0.002202125,0.14922383,0.41885263,0.19418457,0.38126865,-0.3800828,0.124604344,0.0025321736,-0.049213007,-0.11668546,0.18319899,0.43623057,0.5240857,0.063374676,0.32757148,-0.19094358,0.6022487,0.27542838,0.2851242,0.041545704,-0.49358273,0.14560841,0.55724674,0.55911076,-0.17659122,0.24628921,-0.14187925,-0.045847684,0.45189622,0.103929535,-0.09965514,0.1774601,0.23444095,-0.1459755,0.3555081,0.2644537,0.6022678,0.054660186,-0.47276863,0.23826744,0.092241496,0.024485987,0.036221534,0.32633686,0.024992615
RPL4,-0.6402003,0.17693125,0.14045383,-0.16142814,-0.053813323,0.09407755,0.39581168,0.14181,0.2702167,0.049383298,0.11075337,0.07925387,-0.022672474,0.30230927,0.18369965,0.60538936,-0.5550096,0.69514734,-0.23959966,-0.014089686,0.11678986,0.4166429,0.16970178,0.3543119,-0.37893018,0.11249825,0.004600602,-0.035107695,-0.11542185,0.18513858,0.40489936,0.5027607,0.06409839,0.3182628,-0.16969602,0.5844872,0.26307568,0.26625726,0.041312058,-0.46996588,0.1268718,0.52591157,0.5421371,-0.16517515,0.23780382,-0.14448613,-0.03891568,0.45898062,0.11285892,-0.09806844,0.16863966,0.22899804,-0.15013814,0.352594,0.2627798,0.59207666,0.039218456,-0.44279838,0.22042038,0.09146266,0.027268585,0.032232508,0.3196945,0.016065516
RPL41,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
RPL5,-0.6384511,0.17453517,0.14118537,-0.16217741,-0.053019762,0.092563,0.3953405,0.14103256,0.26953292,0.05072542,0.10969023,0.07883988,-0.022417642,0.30025977,0.18298961,0.6027811,-0.5540413,0.69367087,-0.23740342,-0.013943627,0.116791636,0.41522065,0.1709679,0.3535223,-0.3745717,0.11308095,0.0035754708,-0.035727806,-0.11553525,0.18531615,0.40596414,0.5014771,0.06518373,0.3188825,-0.16922839,0.58280104,0.263436,0.26637444,0.042477626,-0.47021255,0.12752475,0.52799624,0.54152286,-0.16530469,0.23770614,-0.14411525,-0.038643897,0.45938784,0.11213892,-0.09854259,0.16674906,0.22773887,-0.15029323,0.3527599,0.2616717,0.5923085,0.036079563,-0.44080687,0.21795595,0.09179627,0.02883928,0.03218831,0.32065383,0.016482808
RPL6,-0.62594855,0.18743125,0.13987875,-0.15663871,-0.051801026,0.081347354,0.39962196,0.14347646,0.27967727,0.0412072,0.11421846,0.061193235,-0.029845811,0.30440402,0.19641663,0.6191425,-0.54831296,0.6983328,-0.24302317,-0.025006419,0.10401966,0.4129292,0.16413957,0.3485252,-0.38637823,0.11218575,0.0012177234,-0.029134203,-0.121138036,0.18844989,0.40115976,0.49200496,0.06280134,0.3258996,-0.1693718,0.5800653,0.2645732,0.25563303,0.041400325,-0.46073622,0.12137138,0.52953523,0.5483066,-0.15869725,0.23911567,-0.15561198,-0.041443087,0.45271322,0.12495877,-0.0943646,0.16818026,0.22945918,-0.15353654,0.35300273,0.26610982,0.5959977,0.043246336,-0.43700767,0.2178363,0.088410795,0.028734464,0.03084211,0.31686708,0.013040245
RPL7,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
RPL7A,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
RPL8,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
RPL9,-0.655596,0.17505734,0.13829896,-0.1641547,-0.060277164,0.09686716,0.39736345,0.13377732,0.27428782,0.054679558,0.10854375,0.08516203,-0.024021655,0.3186972,0.19231577,0.6142688,-0.56561977,0.7098799,-0.24293466,-0.009853793,0.12923059,0.4200542,0.1786872,0.36645082,-0.38399932,0.11694881,0.0026971265,-0.04032232,-0.1190144,0.18540439,0.41571558,0.51306206,0.06386883,0.3260529,-0.18067268,0.59353733,0.27107093,0.2712147,0.0422515,-0.47956038,0.13457279,0.53893983,0.5521985,-0.16899031,0.24212894,-0.14694044,-0.042620875,0.4559775,0.11151852,-0.0982499,0.17369233,0.2323951,-0.14950071,0.35377848,0.26487863,0.5987709,0.04585135,-0.45714784,0.2300037,0.09146465,0.025895728,0.033674583,0.32255146,0.018211648
RPLP0,-0.655596,0.17505734,0.13829896,-0.1641547,-0.060277164,0.09686716,0.39736345,0.13377732,0.27428782,0.054679558,0.10854375,0.08516203,-0.024021655,0.3186972,0.19231577,0.6142688,-0.56561977,0.7098799,-0.24293466,-0.009853793,0.12923059,0.4200542,0.1786872,0.36645082,-0.38399932,0.11694881,0.0026971265,-0.04032232,-0.1190144,0.18540439,0.41571558,0.51306206,0.06386883,0.3260529,-0.18067268,0.59353733,0.27107093,0.2712147,0.0422515,-0.47956038,0.13457279,0.53893983,0.5521985,-0.16899031,0.24212894,-0.14694044,-0.042620875,0.4559775,0.11151852,-0.0982499,0.17369233,0.2323951,-0.14950071,0.35377848,0.26487863,0.5987709,0.04585135,-0.45714784,0.2300037,0.09146465,0.025895728,0.033674583,0.32255146,0.018211648
RPLP1,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
RPLP2,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
RPS10,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
RPS11,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
RPS12,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
RPS13,-0.6399235,0.23893896,0.14492509,-0.16184571,-0.07728669,0.050472077,0.3958257,0.103837416,0.33282062,0.049779303,0.17342229,-0.026654443,-0.028902285,0.40543458,0.28820008,0.70135516,-0.5560691,0.7210831,-0.23837268,-0.014722603,0.10660297,0.3730092,0.22775672,0.37017673,-0.37975812,0.18295121,0.0044830767,-0.036116306,-0.11598336,0.18585932,0.51121163,0.45800063,0.0642041,0.34456468,-0.17020178,0.5841867,0.26386943,0.26602724,0.04069821,-0.46893385,0.12785386,0.6847635,0.5951003,-0.16832078,0.23748551,-0.1961224,-0.05262755,0.39342666,0.16977336,-0.05749862,0.16872631,0.22964585,-0.15072222,0.3396846,0.2719955,0.62334585,0.11142152,-0.44271758,0.20821166,0.09089318,0.026349146,0.04380773,0.3253682,0.0018983036
