Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
TP73,-0.4101172,-0.27399337,-0.19146091,-0.1997318,-0.4103173,0.0860025,-0.39550704,-0.3622004,-0.07398862,0.0646613,-0.010278087,0.22646017,-0.092875205,0.39693785,0.015025873,0.24837369,-0.07953744,0.31154203,-0.13743801,0.40474367,0.61681294,0.3978758,0.25331607,0.1457335,-0.12906303,-0.10902234,-0.09176104,-0.057885822,0.24951437,-0.24531472,0.015591573,0.31481498,-0.37669134,-0.08076186,-0.5411953,-0.1747842,0.31365684,0.26939216,-0.2583245,-0.09557048,0.17429045,-0.13317555,0.26786935,0.036516417,0.14522076,0.2688923,-0.008887216,0.016693102,-0.3553874,0.02893924,0.2563951,0.012740804,0.051855955,-0.21153161,-0.08378493,-0.10345358,0.3435852,-0.5073214,0.28359827,-0.061672077,-0.37873548,0.015606835,-0.11472225,0.24622813
UACA,-0.43553013,-0.16753587,-0.24910212,-0.20685099,-0.54848653,0.026834106,-0.44474643,-0.64255035,0.10004328,0.09005405,0.15371315,-0.08143599,-0.04691355,0.72291636,0.27367842,0.3467143,-0.09650867,0.2729244,-0.14880443,0.2558928,0.67554414,0.21942769,0.47413385,0.21468243,-0.12449661,-0.000779802,-0.10151586,-0.07793103,0.2765849,-0.27924874,0.25139755,0.19565499,-0.42372024,0.004195461,-0.58448684,-0.19623825,0.60466015,0.27538952,-0.28316998,0.22985326,0.2061479,0.29948822,0.480732,0.017809127,0.1936122,0.19570173,-0.18092869,-0.22535682,-0.27017498,0.11514277,0.40993226,0.02355227,0.07615954,-0.3073514,-0.077015884,-0.10472134,0.5863113,-0.5611995,0.30608678,-0.080347516,-0.42721534,0.078387216,-0.14141747,0.20802566
XIAP,-0.41949454,-0.31073228,-0.18953177,-0.20153977,-0.41875112,0.12511863,-0.41474125,-0.35044855,-0.10381684,0.072871424,-0.023433425,0.29316774,-0.08853814,0.38117328,-0.012944678,0.26238278,-0.08355631,0.32599634,-0.14453612,0.45003444,0.66404635,0.4284425,0.24264145,0.16000445,-0.12885532,-0.13052085,-0.096594125,-0.06336607,0.25931075,-0.2581266,-0.00086599216,0.36268595,-0.39555314,-0.09893506,-0.55905443,-0.18285277,0.32847404,0.28412977,-0.26725602,-0.09603698,0.1843547,-0.19860253,0.25437805,0.040225822,0.17271388,0.31120628,0.012279853,0.04056725,-0.38950574,0.012009703,0.2615639,0.016236918,0.06095961,-0.20109302,-0.08377927,-0.106515646,0.3372954,-0.5289596,0.31084976,-0.06848398,-0.39732292,0.015488981,-0.10581893,0.27555072
YWHAB,-0.37172863,-0.24095374,-0.13518679,-0.19325191,-0.29170048,0.05898293,-0.30527717,-0.23143661,-0.090608865,0.033005156,-0.0024144482,0.23833941,-0.09798579,0.24626568,-0.042883016,0.1833395,-0.069779426,0.27632868,-0.09481628,0.39056784,0.46690243,0.4026467,0.18052146,0.077641435,-0.10612393,-0.0898455,-0.057102542,-0.036206897,0.21835455,-0.18918538,-0.040723305,0.26545042,-0.28985292,-0.08406165,-0.44547135,-0.13836394,0.23429963,0.24274996,-0.21873647,-0.10518944,0.1319367,-0.17264175,0.18496129,0.049161825,0.0644061,0.2277738,0.039439768,0.102051884,-0.3103286,0.011472963,0.16396911,-0.0062369937,0.020147774,-0.16190922,-0.08389198,-0.09132406,0.2162614,-0.405581,0.20031399,-0.022685328,-0.29062772,0.0041781208,-0.09137961,0.20861596
YWHAE,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
YWHAG,-0.27415198,-0.1104247,-0.02435872,-0.17597553,-0.04141666,-0.045635287,-0.08665092,0.011392356,-0.053313777,-0.05449465,0.026306165,0.19581403,-0.13012686,-0.0032819659,-0.06944974,0.018476926,-0.027641613,0.19805525,-0.012185773,0.27876723,0.13881977,0.35869062,0.055173367,-0.04195687,-0.088240325,-0.0074610356,0.004052855,0.02093233,0.11714873,-0.0481067,-0.11096761,0.11740077,-0.076908186,-0.02166068,-0.23886016,-0.047424458,0.060131863,0.12751162,-0.1178786,-0.11186686,0.020930205,-0.15009463,0.05067513,0.08726727,-0.08321379,0.09119737,0.085856564,0.21514651,-0.13541698,0.012510881,-0.008834779,-0.051322445,-0.07526891,-0.06887448,-0.0685087,-0.054345336,-0.0031527895,-0.1641865,0.02557175,0.05625149,-0.07741377,0.0065445295,-0.048538715,0.11864569
ADD1,-0.20656025,-0.018211957,0.015185564,-0.15462612,0.06143211,-0.09522871,0.018826924,0.104377866,0.009779178,-0.12225512,0.039634053,0.15141007,-0.17382592,-0.070613,-0.016257398,-0.03714635,0.01974633,0.17795224,0.002999466,0.1840096,0.0023746043,0.32055104,-0.0038933232,-0.0726856,-0.13226596,0.057320483,0.011170631,0.0741947,0.040212974,0.032959588,-0.12326385,0.036297478,0.02559333,0.05535865,-0.15826175,0.0008977908,0.0050642937,0.014968488,-0.06273612,-0.061142102,-0.056681354,-0.115770064,0.0056135952,0.12005102,-0.11880352,0.009878159,0.07052346,0.20769115,-0.0020505562,0.048096746,-0.065243475,-0.07041315,-0.1432991,-0.031436827,-0.04241545,-0.026659992,-0.05449693,-0.04326938,-0.028830469,0.09211157,0.0256288,0.02878119,-0.037990794,0.0888369
ADRM1,-0.3262217,-0.13233344,-0.086102664,-0.18788505,-0.1858903,-0.016041027,-0.19316177,-0.18265578,-0.021349568,-0.0050731692,0.053439725,0.11718593,-0.097947896,0.19170311,0.01366923,0.10425675,-0.057557832,0.21363863,-0.045753755,0.27939445,0.2874261,0.31680202,0.17643982,0.023988983,-0.08649755,-0.010907048,-0.019756474,-0.012347437,0.17287984,-0.12067025,-0.012086455,0.14086646,-0.17975119,-0.031120753,-0.33211383,-0.09210774,0.19193035,0.186321,-0.16948597,-0.044570446,0.07978833,-0.024255224,0.17006555,0.06250268,-0.01619188,0.12611665,0.01715453,0.1010036,-0.19053897,0.034783617,0.10650028,-0.029171811,-0.023163315,-0.13868102,-0.07518957,-0.07147238,0.1561956,-0.28151155,0.09996134,0.017406523,-0.18171972,0.021298558,-0.07232377,0.13909435
APC,-0.3262217,-0.13233344,-0.086102664,-0.18788505,-0.1858903,-0.016041027,-0.19316177,-0.18265578,-0.021349568,-0.0050731692,0.053439725,0.11718593,-0.097947896,0.19170311,0.01366923,0.10425675,-0.057557832,0.21363863,-0.045753755,0.27939445,0.2874261,0.31680202,0.17643982,0.023988983,-0.08649755,-0.010907048,-0.019756474,-0.012347437,0.17287984,-0.12067025,-0.012086455,0.14086646,-0.17975119,-0.031120753,-0.33211383,-0.09210774,0.19193035,0.186321,-0.16948597,-0.044570446,0.07978833,-0.024255224,0.17006555,0.06250268,-0.01619188,0.12611665,0.01715453,0.1010036,-0.19053897,0.034783617,0.10650028,-0.029171811,-0.023163315,-0.13868102,-0.07518957,-0.07147238,0.1561956,-0.28151155,0.09996134,0.017406523,-0.18171972,0.021298558,-0.07232377,0.13909435
BCAP31,-0.29244906,-0.12513256,-0.034365833,-0.18134224,-0.08011681,-0.024033614,-0.11911307,-0.04344383,-0.05224847,-0.035744168,0.026679516,0.19295092,-0.11195522,0.042616434,-0.060551647,0.04079365,-0.042302582,0.2004497,-0.018551586,0.2934509,0.19339691,0.34883568,0.092682384,-0.018243568,-0.08057021,-0.009100968,0.0009631254,0.008536007,0.13849787,-0.07265432,-0.08075835,0.13777801,-0.10794927,-0.0319324,-0.26228985,-0.06100452,0.08391008,0.15256453,-0.13500747,-0.115318805,0.04105818,-0.12183707,0.081427954,0.08297318,-0.05547025,0.117871806,0.073915206,0.19347195,-0.16115431,0.011006512,0.026323035,-0.04506302,-0.05532524,-0.08217138,-0.069663845,-0.05931702,0.038167823,-0.19971652,0.053183153,0.0448862,-0.10928689,0.01499167,-0.045264408,0.13390452
BIRC2,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
BMX,-0.2793456,-0.11110926,-0.022940665,-0.17787935,-0.051776007,-0.034213573,-0.09490906,-0.011659681,-0.04836493,-0.04842179,0.027677044,0.19597802,-0.12072433,0.013232373,-0.06303752,0.022641443,-0.034215916,0.19544561,-0.012980044,0.28264296,0.16068141,0.3490556,0.072735675,-0.029242786,-0.085945405,-0.0009922329,0.0046274923,0.018441012,0.12357206,-0.055497557,-0.09304991,0.12558073,-0.08427371,-0.022700047,-0.24143744,-0.050399635,0.06499246,0.13308486,-0.1231159,-0.11384097,0.025137838,-0.13066366,0.06313013,0.089484006,-0.06776358,0.104570106,0.07988346,0.20608455,-0.13986127,0.013078012,0.0068730824,-0.049502827,-0.0688663,-0.07065076,-0.06565396,-0.054101285,0.014373193,-0.17236276,0.03848724,0.053118996,-0.08574468,0.016291201,-0.040519193,0.12766784
CASP6,-0.4392564,-0.17810681,-0.2522701,-0.20696817,-0.5600838,0.026727552,-0.45576137,-0.65149224,0.09751044,0.09267822,0.14738694,-0.06304096,-0.04637111,0.7346782,0.2719252,0.3348232,-0.096092105,0.2806538,-0.15541314,0.25832504,0.7039723,0.2254053,0.47821456,0.22792818,-0.12962621,-0.004825348,-0.10704638,-0.079190135,0.27885833,-0.28546754,0.25501102,0.21363583,-0.43438852,0.0048062447,-0.5976118,-0.2004781,0.60354674,0.2762614,-0.2876371,0.22064191,0.21014471,0.28769997,0.48534915,0.020413939,0.21358542,0.211374,-0.18379085,-0.2319627,-0.27776492,0.11386175,0.42155337,0.025699982,0.0788753,-0.30695015,-0.074797936,-0.105193555,0.59866047,-0.5735572,0.32353944,-0.08526348,-0.43795285,0.083060145,-0.13948864,0.22231528
CD14,-0.29244906,-0.12513256,-0.034365833,-0.18134224,-0.08011681,-0.024033614,-0.11911307,-0.04344383,-0.05224847,-0.035744168,0.026679516,0.19295092,-0.11195522,0.042616434,-0.060551647,0.04079365,-0.042302582,0.2004497,-0.018551586,0.2934509,0.19339691,0.34883568,0.092682384,-0.018243568,-0.08057021,-0.009100968,0.0009631254,0.008536007,0.13849787,-0.07265432,-0.08075835,0.13777801,-0.10794927,-0.0319324,-0.26228985,-0.06100452,0.08391008,0.15256453,-0.13500747,-0.115318805,0.04105818,-0.12183707,0.081427954,0.08297318,-0.05547025,0.117871806,0.073915206,0.19347195,-0.16115431,0.011006512,0.026323035,-0.04506302,-0.05532524,-0.08217138,-0.069663845,-0.05931702,0.038167823,-0.19971652,0.053183153,0.0448862,-0.10928689,0.01499167,-0.045264408,0.13390452
CDH1,-0.23616302,-0.05652107,0.004712372,-0.16538025,0.029251205,-0.07206176,-0.019229192,0.07601215,-0.022900503,-0.09208598,0.028872002,0.1760745,-0.15217713,-0.0599232,-0.048664678,-0.029502312,-0.0046383776,0.18063845,0.0024179965,0.22851671,0.049487457,0.3380591,0.017138489,-0.065337524,-0.10674085,0.03000868,0.013859548,0.049417093,0.07399247,0.00021097437,-0.12335347,0.0697388,-0.010524161,0.01650141,-0.18092474,-0.017058104,0.007905558,0.06669302,-0.08433799,-0.10297111,-0.024630748,-0.1335085,0.01719112,0.106156245,-0.11237947,0.04422874,0.08481107,0.2254185,-0.061086074,0.028510556,-0.04997554,-0.06336375,-0.114133835,-0.043938156,-0.054444153,-0.03862312,-0.04670246,-0.08743332,-0.013452961,0.07931569,-0.011321086,0.017903462,-0.036800012,0.09765109
DAPK1,-0.2515302,-0.0838438,-0.004614205,-0.16968659,0.004110636,-0.06107252,-0.046642963,0.058626547,-0.04249139,-0.0765317,0.02794766,0.19843268,-0.14382565,-0.044507872,-0.06783683,-0.011811189,-0.014399525,0.18924406,-0.003608413,0.25788766,0.08813165,0.35441348,0.025766313,-0.05639702,-0.09945397,0.010616025,0.00998286,0.03867701,0.09160881,-0.019600548,-0.12587586,0.09674495,-0.03747779,-0.0033782385,-0.20367222,-0.029265337,0.02858223,0.0921396,-0.098176174,-0.10903506,-0.0068278797,-0.1571219,0.023574434,0.0997407,-0.09943402,0.069909394,0.09231439,0.2307842,-0.09663925,0.018342152,-0.036913365,-0.058473915,-0.098059796,-0.050204154,-0.059816476,-0.044838276,-0.03631236,-0.1182996,0.0045413096,0.06996065,-0.03838743,0.012332617,-0.038900837,0.110069446
DAPK2,-0.16005436,0.018828813,0.06767747,-0.14390399,0.1854674,-0.12402392,0.1158579,0.25621232,0.00027963147,-0.16787687,0.032712504,0.19489132,-0.20183182,-0.21196789,-0.0616929,-0.11812475,0.04544071,0.15829647,0.03236869,0.16391203,-0.13072866,0.3375069,-0.09587508,-0.124801844,-0.13837142,0.07583343,0.032757163,0.10439868,-0.011795262,0.09844007,-0.19172518,0.0015280917,0.12077576,0.07474977,-0.07081875,0.04252397,-0.09534042,-0.045411643,-0.015874377,-0.095605925,-0.112220824,-0.18664771,-0.08475007,0.14320005,-0.17651822,-0.03252045,0.11533031,0.28881732,0.06239393,0.03955614,-0.15738335,-0.08923135,-0.1920743,0.022169296,-0.032768786,-0.010158356,-0.17649987,0.064333245,-0.09448937,0.12670305,0.121183604,0.023899913,-0.015705643,0.06483193
DBNL,-0.16005436,0.018828813,0.06767747,-0.14390399,0.1854674,-0.12402392,0.1158579,0.25621232,0.00027963147,-0.16787687,0.032712504,0.19489132,-0.20183182,-0.21196789,-0.0616929,-0.11812475,0.04544071,0.15829647,0.03236869,0.16391203,-0.13072866,0.3375069,-0.09587508,-0.124801844,-0.13837142,0.07583343,0.032757163,0.10439868,-0.011795262,0.09844007,-0.19172518,0.0015280917,0.12077576,0.07474977,-0.07081875,0.04252397,-0.09534042,-0.045411643,-0.015874377,-0.095605925,-0.112220824,-0.18664771,-0.08475007,0.14320005,-0.17651822,-0.03252045,0.11533031,0.28881732,0.06239393,0.03955614,-0.15738335,-0.08923135,-0.1920743,0.022169296,-0.032768786,-0.010158356,-0.17649987,0.064333245,-0.09448937,0.12670305,0.121183604,0.023899913,-0.015705643,0.06483193
DFFA,-0.2779035,-0.11430374,-0.020597756,-0.17743208,-0.046129182,-0.031507235,-0.09239824,-0.00012886431,-0.054009385,-0.049936656,0.027623132,0.20705953,-0.12280267,0.002202846,-0.07177967,0.02078417,-0.03310189,0.19683371,-0.012611672,0.2878778,0.15802844,0.35597065,0.06438223,-0.031635314,-0.086690694,-0.0043399576,0.0048887096,0.019603932,0.12191241,-0.05363982,-0.10146251,0.12953675,-0.081861466,-0.02494164,-0.23945326,-0.049274813,0.0630018,0.13180546,-0.12179086,-0.11368425,0.02334835,-0.14610434,0.0552117,0.09054114,-0.06927653,0.10679962,0.08608076,0.21483192,-0.14177123,0.010326482,0.0011396669,-0.05000627,-0.07035411,-0.06684685,-0.06559019,-0.05380803,0.0055302354,-0.16958906,0.037618995,0.05400098,-0.083266675,0.014408975,-0.03940335,0.129138
DFFB,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
DSG1,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
DSG2,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
DSG3,-0.41001943,-0.12509567,-0.24278688,-0.201158,-0.49471554,0.011682883,-0.3946311,-0.58832335,0.104855,0.06704898,0.16014236,-0.13295814,-0.07461534,0.6567268,0.2797718,0.3785268,-0.08322872,0.25768006,-0.13296053,0.23289317,0.5549945,0.20834307,0.42482135,0.15848798,-0.12757307,0.0030948874,-0.09069355,-0.06120799,0.2491858,-0.24524996,0.20474583,0.1287739,-0.37488586,0.011992628,-0.53997314,-0.1748945,0.5928128,0.24537036,-0.25907755,0.2550092,0.17790778,0.29686305,0.44372705,0.010464254,0.1121517,0.12321651,-0.17264692,-0.2046186,-0.23129965,0.1250232,0.34938204,0.0138240475,0.05144221,-0.30659258,-0.08221475,-0.099962115,0.5247081,-0.50537276,0.2390086,-0.06263926,-0.37878338,0.050954834,-0.16054863,0.15158501
FAS,-0.4392792,-0.1775429,-0.25246,-0.20697552,-0.5604795,0.026736451,-0.45580468,-0.6515438,0.09826675,0.09270297,0.14809164,-0.06443076,-0.046246625,0.7358368,0.27301496,0.33575588,-0.09611459,0.2804455,-0.15541254,0.25833714,0.70389235,0.22540446,0.47900128,0.22808273,-0.12962437,-0.0043322686,-0.1070528,-0.07921538,0.2788803,-0.2854937,0.25589043,0.21297693,-0.43442833,0.0052074585,-0.59765065,-0.20049638,0.60481095,0.2761733,-0.2876588,0.22211902,0.21018182,0.28950354,0.4861271,0.020339344,0.2136059,0.21089341,-0.1838048,-0.2319821,-0.2772683,0.11424794,0.42203403,0.025713077,0.07889302,-0.30731618,-0.074768044,-0.10516918,0.59949654,-0.5735931,0.32346895,-0.08528188,-0.4379905,0.083276,-0.13962,0.22203389
FASLG,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
FNTA,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
GSN,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
HMGB1,-0.41001943,-0.12509567,-0.24278688,-0.201158,-0.49471554,0.011682883,-0.3946311,-0.58832335,0.104855,0.06704898,0.16014236,-0.13295814,-0.07461534,0.6567268,0.2797718,0.3785268,-0.08322872,0.25768006,-0.13296053,0.23289317,0.5549945,0.20834307,0.42482135,0.15848798,-0.12757307,0.0030948874,-0.09069355,-0.06120799,0.2491858,-0.24524996,0.20474583,0.1287739,-0.37488586,0.011992628,-0.53997314,-0.1748945,0.5928128,0.24537036,-0.25907755,0.2550092,0.17790778,0.29686305,0.44372705,0.010464254,0.1121517,0.12321651,-0.17264692,-0.2046186,-0.23129965,0.1250232,0.34938204,0.0138240475,0.05144221,-0.30659258,-0.08221475,-0.099962115,0.5247081,-0.50537276,0.2390086,-0.06263926,-0.37878338,0.050954834,-0.16054863,0.15158501
KPNA1,-0.4100115,-0.12519348,-0.24274924,-0.20115526,-0.49464062,0.011677867,-0.39461672,-0.58830667,0.10471578,0.06703944,0.16001166,-0.13271666,-0.07464896,0.65649784,0.27957046,0.37835172,-0.0832233,0.25771618,-0.13295865,0.23288816,0.55499524,0.2083436,0.42466146,0.15845102,-0.12757628,0.0029898342,-0.09069124,-0.06119972,0.24917994,-0.24524075,0.20457554,0.12889394,-0.37487534,0.011918465,-0.5399606,-0.17488739,0.59257346,0.24537829,-0.2590653,0.2547342,0.17789479,0.29652056,0.4435784,0.010480764,0.11213979,0.12329419,-0.17264271,-0.20461325,-0.23138787,0.124949306,0.34928018,0.0138194095,0.051433105,-0.3065217,-0.08222423,-0.0999724,0.5245452,-0.5053578,0.23901498,-0.06263181,-0.37876612,0.050904006,-0.16052417,0.15163156
MAGED1,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
